,SMILES,Primary,Score,Confirmatory
19160,CCOc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccc(O)cc1,0,0.0,
19161,CCOc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccccc1,0,0.0,
19162,CCOc1ccccc1-n1c(SCC(N)=O)nnc1-c1cccnc1,0,0.0,
19163,CCOc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccco1,0,0.0,
19164,CCOc1ccccc1-n1cnc2cc(C(=O)NCc3ccco3)ccc21,0,0.0,
19165,CCOc1ccccc1-n1nnnc1SCC(=O)NC(=O)NCc1ccco1,0,0.0,
19166,CCOc1ccccc1-n1nnnc1SCC(=O)Nc1cc(C)on1,0,0.0,
19167,CCOc1ccccc1-n1nnnc1SCC(=O)Nc1cc2oc3ccccc3c2cc1OC,0,0.0,
19168,CCOc1ccccc1-n1nnnc1SCc1nc2ccccc2s1,0,0.0,
19169,CCOc1ccccc1/C=c1\sc2nc(-c3ccco3)nn2c1=O,0,0.0,
19170,CCOc1ccccc1/C=c1\sc2ncnn2c1=O,0,0.0,
19171,CCOc1ccccc1C(=O)N(C)Cc1cc2cc(OC)ccc2[nH]c1=O,0,0.0,
19172,CCOc1ccccc1C(=O)N(C)Cc1cc2ccccc2[nH]c1=O,0,0.0,
19173,CCOc1ccccc1C(=O)N(CCC(=O)OC)c1ccccn1,0,0.0,
19174,CCOc1ccccc1C(=O)N(CN1CCCC1=O)c1ccc(C)c(Cl)c1,0,0.0,
19175,CCOc1ccccc1C(=O)N(CN1CCCC1=O)c1cccc(Cl)c1,0,0.0,
19176,CCOc1ccccc1C(=O)N(Cc1ccco1)C1CCS(=O)(=O)C1,0,0.0,
19177,CCOc1ccccc1C(=O)N(Cc1cccs1)C1CCS(=O)(=O)C1,0,0.0,
19178,CCOc1ccccc1C(=O)N1CCC(n2nnc3cc(C)ccc32)CC1,0,0.0,
19179,CCOc1ccccc1C(=O)N1CCCCC1C,0,0.0,
19180,CCOc1ccccc1C(=O)N1CCN(c2cccc(Cl)c2)CC1,0,0.0,
19181,CCOc1ccccc1C(=O)N1CCN=C1SC,0,0.0,
19182,CCOc1ccccc1C(=O)N1CCN=C1SCc1cccnc1,0,0.0,
19183,CCOc1ccccc1C(=O)NC(C(=O)Nc1ccccc1N1CCOCC1)C(C)C,0,0.0,
19184,CCOc1ccccc1C(=O)NC(C(=O)OCC(=O)Nc1nnc(-c2ccccc2)o1)C(C)C,0,0.0,
19185,CCOc1ccccc1C(=O)NC(C)c1ccc2c(c1)OCO2,0,0.0,
19186,CCOc1ccccc1C(=O)NC1CC2CCCC(C1)N2C1CC1,0,0.0,
19187,CCOc1ccccc1C(=O)NC1CC2CCCC(C1)N2Cc1nnnn1Cc1ccco1,0,0.0,
19188,CCOc1ccccc1C(=O)NC1CCN(Cc2nnnn2C2CCCC2)CC1,0,0.0,
19189,CCOc1ccccc1C(=O)NCC(=O)OCC(=O)N1C(C)CCCC1C,0,0.0,
19190,CCOc1ccccc1C(=O)NCC(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,0,0.0,
19191,CCOc1ccccc1C(=O)NCC(=O)OCC(=O)c1ccc2c(c1)OCCO2,0,0.0,
19192,CCOc1ccccc1C(=O)NCCC(=O)O,0,0.0,
19193,CCOc1ccccc1C(=O)NCCCCCC(=O)O,0,0.0,
19194,CCOc1ccccc1C(=O)NCCCN1CCN(CCCNC(=O)c2ccccc2OCC)CC1,0,0.0,
19195,CCOc1ccccc1C(=O)NCCCn1ccnc1,1,100.0,0.0
19196,CCOc1ccccc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,0,0.0,
19197,CCOc1ccccc1C(=O)NCc1ccc2c(c1)OCO2,0,0.0,
19198,CCOc1ccccc1C(=O)NCc1ccco1,0,0.0,
19199,CCOc1ccccc1C(=O)Nc1cc(=O)n(C)c(=O)n1C,0,0.0,
19200,CCOc1ccccc1C(=O)Nc1cc(Cl)ccc1O,0,0.0,
19201,CCOc1ccccc1C(=O)Nc1cc(OC)ccc1OC,0,0.0,
19202,CCOc1ccccc1C(=O)Nc1ccc(-c2nnc(-c3ccc(C)cc3)o2)cc1,0,0.0,
19203,CCOc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,0,0.0,
19204,CCOc1ccccc1C(=O)Nc1ccc2nc(N3CCN(c4ncccn4)CC3)cc(C)c2c1,0,0.0,
19205,CCOc1ccccc1C(=O)Nc1ccccc1C(N)=O,0,0.0,
19206,CCOc1ccccc1C(=O)Nc1ccccc1O,0,0.0,
19207,CCOc1ccccc1C(=O)Nc1nccs1,0,0.0,
19208,CCOc1ccccc1C(=O)Nc1nnc(C(C)C)s1,0,0.0,
19209,CCOc1ccccc1C(=O)Nc1nnc(CC)s1,0,0.0,
19210,CCOc1ccccc1C(=O)Nc1nncs1,0,0.0,
19211,CCOc1ccccc1C(=O)Nn1c(C2CCC2)nc2ccccc2c1=O,0,0.0,
19212,CCOc1ccccc1C(=O)n1nc2nc(C)cc(C)c2c1N,0,0.0,
19213,CCOc1ccccc1C(=S)N1CCCC1,0,0.0,
19214,CCOc1ccccc1C1C(C#N)=C(N)Nc2onc(-c3ccccc3)c21,0,0.0,
19215,CCOc1ccccc1C1C(C#N)=C(N)Oc2cc(C)n(Cc3ccccn3)c(=O)c21,0,0.0,
19216,CCOc1ccccc1C1C(C#N)=C(N)Oc2n[nH]c(CC)c21,0,0.0,
19217,CCOc1ccccc1C1C(C#N)=C(N)SC(N)=C1C#N,0,0.0,
19218,CCOc1ccccc1C1C(C#N)=C(SCC(=O)OC)NC(=O)C1C(=O)OC,1,100.0,0.0
19219,CCOc1ccccc1C1C(C(=O)Nc2ccc(OC)cc2)=C(C)Nc2nc(CCCO)nn21,0,0.0,
19220,CCOc1ccccc1C1C(C(=O)Nc2ccccc2OC)=C(C)Nc2nc(CCCO)nn21,0,0.0,
19221,CCOc1ccccc1C1C(C(=O)Nc2ccccc2OC)=C(C)Nc2nnnn21,0,0.0,
19222,CCOc1ccccc1C1C(C(=O)OC)=C(N)OC2=C1C(=O)CCC2,0,0.0,
19223,CCOc1ccccc1C1C(C(=O)OC)=CN(C)C=C1C(=O)OC,0,0.0,
19224,CCOc1ccccc1C1C(C(N)=O)=C(C)Nc2nc(-c3ccc(OC)cc3)nn21,0,0.0,
19225,CCOc1ccccc1C1C(C(N)=O)=C(C)Nc2nc(-c3cccc(C)c3)nn21,0,0.0,
19226,CCOc1ccccc1C1C(C(N)=O)=C(C)Nc2nc(-c3ccccc3Cl)nn21,0,0.0,
19227,CCOc1ccccc1C1C(C(N)=O)=C(C)Nc2nc(CCCO)nn21,0,0.0,
19228,CCOc1ccccc1C1C2C(=O)N(c3ccccc3)C(=O)C2ON1c1ccccc1,0,0.0,
19229,CCOc1ccccc1C1CC(=O)NC(SCC)=C1C#N,0,0.0,
19230,CCOc1ccccc1C1CC(=O)NC2=C1C(=O)CC(C)(C)C2,0,0.0,
19231,CCOc1ccccc1C1CC(=O)NC2=C1C(=O)CCC2,0,0.0,
19232,CCOc1ccccc1C1CC(=O)Nc2cc(OC)c(OC)c(OC)c21,0,0.0,
19233,CCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCCO3,0,0.0,
19234,CCOc1ccccc1C1CC(=O)Nc2cc3c(cc21)OCO3,0,0.0,
19235,CCOc1ccccc1C1CC(c2ccc(Br)cc2)Nc2nc(N)nn21,0,0.0,
19236,CCOc1ccccc1C1CC(c2ccc(Cl)cc2)Nc2nc(N)nn21,0,0.0,
19237,CCOc1ccccc1C1CC(c2ccc(F)cc2)Nc2nc(N)nn21,0,0.0,
19238,CCOc1ccccc1C1CC(c2ccccc2)Nc2nc(N)nn21,0,0.0,
19239,CCOc1ccccc1C1N(c2ccc(F)cc2)C(=O)C2CCCN21,0,0.0,
19240,CCOc1ccccc1C1N(c2ccc(OC)cc2)C(=O)C2CCCN21,0,0.0,
19241,CCOc1ccccc1C1NC(=O)NC(C)=C1C(=O)OC1CCCC1C,0,0.0,
19242,CCOc1ccccc1C1NC(=O)NC(C)=C1C(=O)OC1CCCCC1,0,0.0,
19243,CCOc1ccccc1C1NC(=O)NC(C)=C1C(=O)OCc1ccco1,0,0.0,
19244,CCOc1ccccc1C1SCC(=O)Nc2c1c(=O)[nH]n2C(CC)CC,0,0.0,
19245,CCOc1ccccc1CN(CCc1ccc2c(c1)OCO2)Cc1ccccn1,0,0.0,
19246,CCOc1ccccc1CN(Cc1ccco1)S(=O)(=O)c1ccc(-n2cnnn2)c(OC)c1,0,0.0,
19247,CCOc1ccccc1CN1C(=O)NC(C)(c2ccccc2)C1=O,0,0.0,
19248,CCOc1ccccc1CN1C(=O)c2ccccc2C1C(=O)NCC1CCCO1,0,0.0,
19249,CCOc1ccccc1CN1CCN(S(=O)(=O)CC)CC1,0,0.0,
19250,CCOc1ccccc1CN1CCN(S(C)(=O)=O)CC1,0,0.0,
19251,CCOc1ccccc1CNC(=O)C1CCC(=O)N1C(C)C,0,0.0,
19252,CCOc1ccccc1CNC(=O)C1CCCN(c2nc3ccccc3o2)C1,0,0.0,
19253,CCOc1ccccc1CNC(=O)C1CCN(C(=O)c2sccc2-n2cccc2)CC1,0,0.0,
19254,CCOc1ccccc1CNC(=O)C1CCN(c2nc3ccccc3o2)CC1,0,0.0,
19255,CCOc1ccccc1CNC(=O)CCN1C(=O)COc2ccccc21,0,0.0,
19256,CCOc1ccccc1CNC(=O)c1cc2occc2n1C,0,0.0,
19257,CCOc1ccccc1CNS(=O)(=O)c1ccc2[nH]c(=O)sc2c1,0,0.0,
19258,CCOc1ccccc1CNS(=O)(=O)c1ccc2c(c1)oc(=O)n2C,0,0.0,
19259,CCOc1ccccc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1,0,0.0,
19260,CCOc1ccccc1CNc1nc2nc3c(c(=O)n2[nH]1)CCC3,0,0.0,
19261,CCOc1ccccc1COC(=O)c1cccc(-n2cnnn2)c1,0,0.0,
19262,CCOc1ccccc1Cn1c(=O)oc2ccc(C)cc21,0,0.0,
19263,CCOc1ccccc1N(C(=O)CNC(=O)c1ccco1)C(C(=O)NC(C)(C)C)c1ccncc1,0,0.0,
19264,CCOc1ccccc1N(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCC1)c1cccnc1,0,0.0,
19265,CCOc1ccccc1N(C(=O)Cn1nnnc1-c1ccc(C)o1)C(CC)C(=O)NC(C)(C)C,0,0.0,
19266,CCOc1ccccc1N(C(=O)c1ccco1)C(C(=O)NC1CCCC1)c1cccnc1,0,0.0,
19267,CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NC1CCCC1)c1ccco1,0,0.0,
19268,CCOc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCCC(C)C)c1ccco1,0,0.0,
19269,CCOc1ccccc1N(C)C(=O)C1CCN(S(=O)(=O)c2cccc3nonc23)CC1,0,0.0,
19270,CCOc1ccccc1N(CC(=O)N1CCCCCC1)S(C)(=O)=O,0,0.0,
19271,CCOc1ccccc1N(CC(=O)N1CCOCC1)S(=O)(=O)c1ccc(SC)cc1,0,0.0,
19272,CCOc1ccccc1N(CC(=O)N1CCOCC1)S(=O)(=O)c1ccccc1,0,0.0,
19273,CCOc1ccccc1N(CC(=O)NC(C)(C)C)C(=O)Cn1nnc(-c2ccc(C)o2)n1,0,0.0,
19274,CCOc1ccccc1N(CC(=O)NC(C)(C)C)C(=O)c1ccc(CN2CCOCC2)o1,0,0.0,
19275,CCOc1ccccc1N(CC(=O)NC1CCCC1)C(=O)CCC(=O)Nc1cc(C)on1,0,0.0,
19276,CCOc1ccccc1N(CC(=O)NC1CCCC1)C(=O)CCCC(=O)Nc1ccccn1,0,0.0,
19277,CCOc1ccccc1N(CC(=O)NC1CCCCC1)C(=O)CCCC(=O)Nc1ccccn1,0,0.0,
19278,CCOc1ccccc1N(CC(=O)NCC1CCCO1)C(=O)CCC(=O)Nc1ccccn1,0,0.0,
19279,CCOc1ccccc1N(CC(=O)NCc1ccc(OC)cc1)S(C)(=O)=O,0,0.0,
19280,CCOc1ccccc1N(CC(=O)Nc1ccc2c(c1)OCCO2)S(C)(=O)=O,0,0.0,
19281,CCOc1ccccc1N(CC(=O)Nc1ccc2c(c1)OCO2)S(C)(=O)=O,0,0.0,
19282,CCOc1ccccc1N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)S(C)(=O)=O,0,0.0,
19283,CCOc1ccccc1N(CC(=O)Nc1ccccc1C(=O)O)S(C)(=O)=O,0,0.0,
19284,CCOc1ccccc1N(CC(=O)Nc1ccccc1C(=O)OC)S(C)(=O)=O,0,0.0,
19285,CCOc1ccccc1N(CC(=O)O)S(=O)(=O)c1ccc(C)cc1,0,0.0,
19286,CCOc1ccccc1N(CC(=O)O)S(=O)(=O)c1ccccc1,0,0.0,
19287,CCOc1ccccc1N(CC(=O)OC)S(=O)(=O)c1ccccc1,0,0.0,
19288,CCOc1ccccc1N(CC(=O)OC)S(C)(=O)=O,0,0.0,
19289,CCOc1ccccc1N(CC)C(=O)Cn1ncc2c(=O)oc3ccccc3c21,0,0.0,
19290,CCOc1ccccc1N/C=C/C(=O)C(C)(C)C,0,0.0,
19291,CCOc1ccccc1N1C(=O)CC(N(O)c2ccccc2)C1=O,0,0.0,
19292,CCOc1ccccc1N1C(=O)CC(Nc2ccc(N3CCOCC3)cc2)C1=O,0,0.0,
19293,CCOc1ccccc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,0,0.0,
19294,CCOc1ccccc1N1C(=O)c2ccc(C(=O)Nc3cccnc3)cc2C1=O,0,0.0,
19295,CCOc1ccccc1N1C(=O)c2ccc(C(=O)O)cc2C1=O,0,0.0,
19296,CCOc1ccccc1N1C(=O)c2cccnc2C1=O,0,0.0,
19297,CCOc1ccccc1N1CC(C(=O)Nc2ccc(C(=O)O)cc2)CC1=O,0,0.0,
19298,CCOc1ccccc1N1CC(C(=O)Nc2ccccc2N2CCOCC2)CC1=O,0,0.0,
19299,CCOc1ccccc1N1CC(C(=O)Nc2nccs2)CC1=O,0,0.0,
19300,CCOc1ccccc1N1CC(O)=C(c2nc3ccccc3s2)C1=N,0,0.0,
19301,CCOc1ccccc1N1CCN(C(=O)Nc2ccc(F)c(Cl)c2)CC1,0,0.0,
19302,CCOc1ccccc1N1CCN(C(=O)Nc2cccc(Cl)c2)CC1,0,0.0,
19303,CCOc1ccccc1N1CCN(C(=O)c2c(C)noc2C)CC1,0,0.0,
19304,CCOc1ccccc1N1CCN(C(=O)c2cc(C)oc2C)CC1,0,0.0,
19305,CCOc1ccccc1N1CCN(C(=O)c2cc3c(s2)CCC3)CC1,0,0.0,
19306,CCOc1ccccc1N1CCN(C(=O)c2cc[n+]([O-])cc2)CC1,0,0.0,
19307,CCOc1ccccc1N1CCN(C(=O)c2cccc(-c3ccc(O)cc3)c2)CC1,0,0.0,
19308,CCOc1ccccc1N1CCN(C(=O)c2ccncc2)CC1,0,0.0,
19309,CCOc1ccccc1N1CCN(C/C(O)=C(\C#N)c2nc(-c3ccc(Cl)cc3)cs2)CC1,0,0.0,
19310,CCOc1ccccc1N1CCN(CC(=O)Nc2nnc(CC)s2)CC1,0,0.0,
19311,CCOc1ccccc1N1CCN(CC(O)COc2ccc3c(C)cc(=O)oc3c2)CC1,1,100.0,1.0
19312,CCOc1ccccc1N1CCN(Cc2ccc(Br)s2)CC1,0,0.0,
19313,CCOc1ccccc1N1CCN(Cc2ccc(OC)c(OC)c2OC)CC1,0,0.0,
19314,CCOc1ccccc1N1CCN(Cc2cccc(OC)c2O)CC1,0,0.0,
19315,CCOc1ccccc1N1CCN(Cc2cccc(OC)c2OC)CC1,0,0.0,
19316,CCOc1ccccc1N1CCN(S(=O)(=O)CC)CC1,0,0.0,
19317,CCOc1ccccc1N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,0,0.0,
19318,CCOc1ccccc1N1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,0,0.0,
19319,CCOc1ccccc1N1CCN(S(=O)(=O)c2ccc3c4c(cccc24)C(=O)N3)CC1,0,0.0,
19320,CCOc1ccccc1N1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,0,0.0,
19321,CCOc1ccccc1N1CCN(S(=O)(=O)c2cccs2)CC1,0,0.0,
19322,CCOc1ccccc1N1CCN(c2nc(N)c(C#N)c(CC#N)c2C#N)CC1,0,0.0,
19323,CCOc1ccccc1N1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC(C)C)CC1,0,0.0,
19324,CCOc1ccccc1N1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC)CC1,0,0.0,
19325,CCOc1ccccc1N1CSC2=C(C#N)C(c3c(OC)ccc4ccccc34)CC(=O)N2C1,0,0.0,
19326,CCOc1ccccc1N1Cc2cc(C)c(C)cc2C1,1,100.0,0.0
19327,CCOc1ccccc1N=C1NC(=O)CS1,0,0.0,
19328,CCOc1ccccc1N=C1SCCCN1C,0,0.0,
19329,CCOc1ccccc1NC(=O)C1=C(C)NC(=O)NC1c1cccc(OC)c1OC,0,0.0,
19330,CCOc1ccccc1NC(=O)C1C2C=CC(O2)C1C(=O)O,0,0.0,
19331,CCOc1ccccc1NC(=O)C1CC2CCCC(C1)C2=O,0,0.0,
19332,CCOc1ccccc1NC(=O)C1CCC(CNc2c(N3CCOCC3)c(=O)c2=O)CC1,0,0.0,
19333,CCOc1ccccc1NC(=O)C1CCCN(C(=O)NCc2ccccc2)C1,0,0.0,
19334,CCOc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2c(C)[nH]c(=O)[nH]c2=O)C1,0,0.0,
19335,CCOc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2ccc(OC)c(C)c2)C1,0,0.0,
19336,CCOc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1,0,0.0,
19337,CCOc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1,0,0.0,
19338,CCOc1ccccc1NC(=O)C1CCCN1C(=O)OCc1ccccc1,0,0.0,
19339,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2c(C)nn(C)c2C)CC1,0,0.0,
19340,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2c(C)noc2C)CC1,0,0.0,
19341,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccc(OC)c(OC)c2)CC1,0,0.0,
19342,CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2cccc3cccnc23)CC1,0,0.0,
19343,CCOc1ccccc1NC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,0,0.0,
19344,CCOc1ccccc1NC(=O)C1Cc2ccccc2CN1S(C)(=O)=O,0,0.0,
19345,CCOc1ccccc1NC(=O)CC1NCCNC1=O,0,0.0,
19346,CCOc1ccccc1NC(=O)CC1Nc2cc(C)c(C)cc2NC1=O,1,100.0,0.0
19347,CCOc1ccccc1NC(=O)CC1Nc2ccccc2NC1=O,0,0.0,
19348,CCOc1ccccc1NC(=O)CCC(=O)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,0,0.0,
19349,CCOc1ccccc1NC(=O)CCC(=O)O,0,0.0,
19350,CCOc1ccccc1NC(=O)CCCc1nc2ccccc2c(=O)[nH]1,0,0.0,
19351,CCOc1ccccc1NC(=O)CCN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0,0.0,
19352,CCOc1ccccc1NC(=O)CCN1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,0,0.0,
19353,CCOc1ccccc1NC(=O)CCS(=O)(=O)c1cccc2nonc12,0,0.0,
19354,CCOc1ccccc1NC(=O)CCSc1nc2n[nH]c(C)c2c(=N)n1-c1ccccc1Cl,0,0.0,
19355,CCOc1ccccc1NC(=O)CCc1ccc(C)o1,0,0.0,
19356,CCOc1ccccc1NC(=O)CCn1c(=O)oc2ccccc21,0,0.0,
19357,CCOc1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc(OC)c(C)c1,0,0.0,
19358,CCOc1ccccc1NC(=O)CN(C)S(=O)(=O)c1cccc2nsnc12,0,0.0,
19359,CCOc1ccccc1NC(=O)CN(Cc1ccccc1)S(C)(=O)=O,0,0.0,
19360,CCOc1ccccc1NC(=O)CN(c1cc(C)cc(C)c1)S(=O)(=O)c1c(C)noc1C,0,0.0,
19361,CCOc1ccccc1NC(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1c(C)n[nH]c1C,1,100.0,0.0
19362,CCOc1ccccc1NC(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1c(C)noc1C,0,0.0,
19363,CCOc1ccccc1NC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)c1c(C)noc1C,0,0.0,
19364,CCOc1ccccc1NC(=O)CN(c1nccs1)S(=O)(=O)c1ccc(N)cc1,0,0.0,
19365,CCOc1ccccc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,0,0.0,
19366,CCOc1ccccc1NC(=O)COc1cccc(-n2cnnn2)c1,0,0.0,
19367,CCOc1ccccc1NC(=O)CSc1c(C)n[nH]c1C,0,0.0,
19368,CCOc1ccccc1NC(=O)CSc1ccccc1,0,0.0,
19369,CCOc1ccccc1NC(=O)CSc1nc(N)c(C#N)cc1C#N,0,0.0,
19370,CCOc1ccccc1NC(=O)CSc1nc2c(c(=O)n1C)SC(C)C2,0,0.0,
19371,CCOc1ccccc1NC(=O)CSc1nc2cccnc2n1C,0,0.0,
19372,CCOc1ccccc1NC(=O)CSc1nccn1-c1ccccc1,0,0.0,
19373,CCOc1ccccc1NC(=O)CSc1ncnc2c1oc1ccccc12,0,0.0,
19374,CCOc1ccccc1NC(=O)CSc1nnc(-c2ccccc2Cl)n1Cc1ccco1,0,0.0,
19375,CCOc1ccccc1NC(=O)CSc1nnc(-c2ccccn2)n1Cc1ccco1,0,0.0,
19376,CCOc1ccccc1NC(=O)CSc1nnc(-c2ccco2)n1Cc1ccco1,0,0.0,
19377,CCOc1ccccc1NC(=O)CSc1nnc(-c2ccco2)o1,0,0.0,
19378,CCOc1ccccc1NC(=O)CSc1nnc(-c2cnccn2)n1C,0,0.0,
19379,CCOc1ccccc1NC(=O)CSc1nnc(-c2cnccn2)n1CC,0,0.0,
19380,CCOc1ccccc1NC(=O)CSc1nnc(CNC(=O)COc2ccc(Cl)cc2)o1,0,0.0,
19381,CCOc1ccccc1NC(=O)CSc1nnc(CNC(=O)c2ccco2)o1,0,0.0,
19382,CCOc1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1,0,0.0,
19383,CCOc1ccccc1NC(=O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1C,0,0.0,
19384,CCOc1ccccc1NC(=O)CSc1nnc2c(CC)c(C)nc(N)n12,0,0.0,
19385,CCOc1ccccc1NC(=O)CSc1nnnn1-c1ccc(C(=O)OC)cc1,0,0.0,
19386,CCOc1ccccc1NC(=O)CSc1nnnn1Cc1ccccc1,0,0.0,
19387,CCOc1ccccc1NC(=O)Cc1ccccc1OC,0,0.0,
19388,CCOc1ccccc1NC(=O)Cn1c(=O)n(CCC(=O)NC2CCCC2)c(=O)c2ccccc21,0,0.0,
19389,CCOc1ccccc1NC(=O)Cn1c(C)cc(COC)c(C#N)c1=O,0,0.0,
19390,CCOc1ccccc1NC(=O)Cn1cnc2c(cnn2-c2ccc(C)c(C)c2)c1=O,0,0.0,
19391,CCOc1ccccc1NC(=O)Cn1cnc2c(nnn2-c2cccc(OC)c2)c1=O,0,0.0,
19392,CCOc1ccccc1NC(=O)Cn1nnc(-c2ccc(OCC)c(OCC)c2)n1,0,0.0,
19393,CCOc1ccccc1NC(=O)Cn1nnc(C(=O)NCc2ccco2)c1N,0,0.0,
19394,CCOc1ccccc1NC(=O)Cn1nnc(C(=O)Nc2ccc(C)cc2)c1N,0,0.0,
19395,CCOc1ccccc1NC(=O)Cn1nnc(C(=O)Nc2ccccc2Cl)c1N,0,0.0,
19396,CCOc1ccccc1NC(=O)N1C2CCCC1CC(NC(=O)C1CC1)C2,0,0.0,
19397,CCOc1ccccc1NC(=O)N1CCC(NC(=O)c2cccc(C)c2)CC1,0,0.0,
19398,CCOc1ccccc1NC(=O)N1CCC(NC(=O)c2ccccc2C)CC1,0,0.0,
19399,CCOc1ccccc1NC(=O)N1CCC(c2nc3ccc(C)cc3[nH]2)CC1,0,0.0,
19400,CCOc1ccccc1NC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1,0,0.0,
19401,CCOc1ccccc1NC(=O)N1CCC(n2nnc3cc(C)ccc32)CC1,0,0.0,
19402,CCOc1ccccc1NC(=O)N1CCCC(c2nc3c(nnn3Cc3ccc(C)cc3)c(=O)[nH]2)C1,0,0.0,
19403,CCOc1ccccc1NC(=O)N1CCCC1C(=O)Nc1ccc(-n2cnnn2)c(C)c1,0,0.0,
19404,CCOc1ccccc1NC(=O)N1CCCC1C(=O)Nc1ccc(NC(C)=O)cc1,0,0.0,
19405,CCOc1ccccc1NC(=O)N1CCCC1C(=O)Nc1nnc(CC)s1,0,0.0,
19406,CCOc1ccccc1NC(=O)NC1(C(=O)N2CCN3CCCC3C2)CCCCC1,0,0.0,
19407,CCOc1ccccc1NC(=O)NC1(C(=O)N2CCOCC2)CCCCC1,0,0.0,
19408,CCOc1ccccc1NC(=O)NC1CC2CCCC(C1)N2Cc1nnnn1CCc1ccccc1,0,0.0,
19409,CCOc1ccccc1NC(=O)NC1CCN(CC(=O)Nc2ccc3c(c2)OCCO3)CC1,0,0.0,
19410,CCOc1ccccc1NC(=O)Nc1cc(OC)ccc1OC,0,0.0,
19411,CCOc1ccccc1NC(=O)c1c(NC(=O)CNCc2ccco2)sc2c1CCC2,1,100.0,
19412,CCOc1ccccc1NC(=O)c1cc(CC(C)C)oc1C,1,100.0,0.0
19413,CCOc1ccccc1NC(=O)c1cc(Cl)ccc1NC(=O)c1ccco1,0,0.0,
19414,CCOc1ccccc1NC(=O)c1cc(S(=O)(=O)N2CCC3(CC2)OCCO3)ccc1F,0,0.0,
19415,CCOc1ccccc1NC(=O)c1ccc(F)c(S(=O)(=O)N2CCC3(CC2)OCCO3)c1,0,0.0,
19416,CCOc1ccccc1NC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0,0.0,
19417,CCOc1ccccc1NC(=O)c1ccc2nccnc2c1,0,0.0,
19418,CCOc1ccccc1NC(=O)c1cccc(NC(=O)c2ccco2)c1,0,0.0,
19419,CCOc1ccccc1NC(=O)c1cccc2c1C(=O)N(CCOC)C2,0,0.0,
19420,CCOc1ccccc1NC(=O)c1ccccc1-c1nc(-c2ccccc2OC)no1,0,0.0,
19421,CCOc1ccccc1NC(=O)c1ccccc1N(C)S(C)(=O)=O,0,0.0,
19422,CCOc1ccccc1NC(=O)c1ccccc1NS(C)(=O)=O,0,0.0,
19423,CCOc1ccccc1NC(=O)c1cnc2n(c1=O)CCS2,0,0.0,
19424,CCOc1ccccc1NC(=O)c1nc[nH]c1C(=O)Nc1ccccc1OCC,0,0.0,
19425,CCOc1ccccc1NC1=NCC(=O)N1Cc1ccc(F)cc1,0,0.0,
19426,CCOc1ccccc1NC1c2ccccc2C(=O)N1Cc1ccco1,1,100.0,0.0
19427,CCOc1ccccc1NC1c2ccccc2C(=O)N1c1ccc(C)cn1,0,0.0,
19428,CCOc1ccccc1NC1c2ccccc2C(=O)N1c1cccnc1,0,0.0,
19429,CCOc1ccccc1NC=C1C(=O)OC(C)(C)OC1=O,0,0.0,
19430,CCOc1ccccc1NS(=O)(=O)c1c(C)noc1C,0,0.0,
